x,underlying,y
-0.20560278,9.995663,9.535318
-0.20460229,10.0121355,10.456519
-0.20360178,10.028547,10.849556
-0.20260128,10.044898,10.681499
-0.20160078,10.061188,10.62173
-0.20060028,10.077415,9.893538
-0.19959977,10.093582,10.370534
-0.19859928,10.109684,10.481201
-0.19759877,10.125724,11.297581
-0.19659828,10.141699,10.717795
-0.19559777,10.157609,10.474193
-0.19459727,10.173454,10.273883
-0.19359677,10.189235,10.034835
-0.19259627,10.204948,10.653304
-0.19159576,10.220596,9.863291
-0.19059527,10.236176,10.492328
-0.18959476,10.251689,9.860103
-0.18859427,10.267133,10.700853
-0.18759376,10.282509,10.784653
-0.18659326,10.297815,10.74695
-0.18559276,10.313052,9.822341
-0.18459226,10.328219,10.182439
-0.18359177,10.343315,10.687467
-0.18259127,10.358339,10.80138
-0.18159077,10.373293,11.183557
-0.18059027,10.388174,10.0957985
-0.17958976,10.402983,10.82797
-0.17858927,10.417717,10.318009
-0.17758876,10.432379,10.720113
-0.17658827,10.446966,10.106142
-0.17558777,10.461478,10.516492
-0.17458728,10.475916,10.700517
-0.17358677,10.490277,10.350566
-0.17258628,10.504563,9.442318
-0.17158577,10.518772,9.873396
-0.17058527,10.532904,9.960099
-0.16958477,10.546959,10.958991
-0.16858427,10.560935,10.56337
-0.16758376,10.574833,11.009938
-0.16658327,10.588652,11.176391
-0.16558276,10.602391,11.738657
-0.16458227,10.616051,11.410773
-0.16358176,10.62963,11.26538
-0.16258126,10.643128,10.808182
-0.16158076,10.656546,10.989102
-0.16058026,10.669881,10.767902
-0.15957975,10.683134,11.106316
-0.15857926,10.696304,11.7112255
-0.15757875,10.709391,11.3024025
-0.15657826,10.722395,11.401702
-0.15557775,10.735315,10.772932
-0.15457726,10.74815,10.741632
-0.15357675,10.7609005,11.197266
-0.15257625,10.773565,10.877626
-0.15157576,10.786144,11.1457815
-0.15057527,10.798637,11.583732
-0.14957476,10.811044,10.789605
-0.14857426,10.823362,10.39632
-0.14757375,10.835594,10.571889
-0.14657326,10.847738,11.219918
-0.14557275,10.859795,11.299563
-0.14457226,10.871761,10.790104
-0.14357176,10.883638,11.627612
-0.14257127,10.895426,12.231656
-0.14157076,10.907124,10.729228
-0.14057027,10.918731,10.580164
-0.13956976,10.930247,11.18939
-0.13856927,10.941672,11.456071
-0.13756876,10.953007,11.332753
-0.13656826,10.964248,10.186489
-0.13556775,10.975396,11.002699
-0.13456726,10.986453,10.893915
-0.13356675,10.997416,10.057041
-0.13256626,11.008284,10.252613
-0.13156575,11.019059,10.964621
-0.13056526,11.029739,12.035478
-0.12956475,11.040326,10.79614
-0.12856425,11.050817,11.923513
-0.12756374,11.061212,10.267949
-0.12656325,11.07151,10.950604
-0.12556274,11.081713,11.41028
-0.12456224,11.09182,10.990652
-0.12356174,11.101828,11.886658
-0.122561246,11.11174,11.466203
-0.121560745,11.121552,11.300713
-0.120560244,11.131268,11.329623
-0.11955975,11.140884,11.4421835
-0.11855925,11.150403,11.55195
-0.11755875,11.1598215,10.842014
-0.11655825,11.169141,10.653629
-0.115557745,11.17836,10.500613
-0.11455725,11.187478,10.54372
-0.11355675,11.196496,11.092699
-0.11255625,11.205414,10.514685
-0.11155575,11.21423,10.687951
-0.11055525,11.222943,11.98119
-0.109554745,11.231555,11.73418
-0.108554244,11.240065,10.68217
-0.10755375,11.248471,12.095942
-0.10655325,11.256775,12.241695
-0.10555275,11.264976,9.965117
-0.10455225,11.273073,11.146613
-0.103551745,11.281066,10.656837
-0.102551244,11.288955,12.157799
-0.10155074,11.296739,11.27165
-0.10055024,11.304418,10.80398
-0.09954974,11.311992,11.017383
-0.09854925,11.31946,10.558253
-0.097548746,11.326822,12.202719
-0.096548244,11.33408,11.5576515
-0.09554774,11.341229,11.478305
-0.09454724,11.348272,10.656883
-0.09354674,11.355209,11.488281
-0.09254624,11.362039,12.002852
-0.091545746,11.36876,11.310976
-0.090545245,11.375374,11.719125
-0.08954474,11.38188,11.118657
-0.08854424,11.388277,11.622416
-0.08754374,11.394566,11.924508
-0.08654324,11.400745,11.741712
-0.08554274,11.406815,11.574722
-0.08454224,11.412775,12.367763
-0.083541736,11.418627,10.66092
-0.08254124,11.424368,11.574817
-0.08154074,11.429998,11.330687
-0.08054024,11.435518,11.826653
-0.07953974,11.4409275,10.829362
-0.07853924,11.446226,11.483825
-0.077538736,11.451414,11.803569
-0.076538235,11.45649,10.915091
-0.07553774,11.4614525,11.910802
-0.07453724,11.466305,10.747163
-0.07353674,11.471045,11.429114
-0.07253624,11.475672,11.144515
-0.07153574,11.480186,11.748432
-0.070535235,11.484588,11.444472
-0.069534734,11.488876,11.142942
-0.06853423,11.493052,12.5283785
-0.06753373,11.497113,11.873665
-0.06653324,11.501061,11.680924
-0.06553274,11.504894,10.8141985
-0.064532235,11.508615,11.134264
-0.063531734,11.51222,11.327627
-0.06253123,11.515711,12.266646
-0.06153073,11.519087,10.48494
-0.060530234,11.522347,11.85199
-0.059529733,11.525494,11.312236
-0.05852923,11.528523,11.227427
-0.057528734,11.531437,11.273805
-0.056528233,11.534237,10.669045
-0.05552773,11.536921,11.711113
-0.05452723,11.539487,10.612833
-0.05352673,11.541938,11.406292
-0.05252623,11.544271,11.493902
-0.05152573,11.54649,11.378005
-0.05052523,11.548591,12.528972
-0.049524732,11.550574,12.82918
-0.04852423,11.552441,12.373653
-0.04752373,11.554192,10.719168
-0.04652323,11.555822,11.804316
-0.045522727,11.557338,11.709779
-0.04452223,11.558734,12.470071
-0.04352173,11.560013,10.465921
-0.042521227,11.561174,10.866049
-0.04152073,11.562218,10.95983
-0.04052023,11.563142,11.281621
-0.039519727,11.563948,11.592425
-0.038519226,11.564636,11.736346
-0.037518725,11.565205,12.049203
-0.036518227,11.565655,12.146191
-0.035517726,11.565987,11.696076
-0.034517225,11.566199,11.356254
-0.033516727,11.566293,12.254549
-0.032516226,11.566267,11.806072
-0.031515725,11.566121,12.222988
-0.030515224,11.565857,11.18465
-0.029514724,11.565472,11.236377
-0.028514225,11.564968,11.071857
-0.027513724,11.564344,10.9177065
-0.026513223,11.5636015,11.621823
-0.025512723,11.562738,11.507999
-0.024512224,11.561754,11.929344
-0.023511723,11.560652,10.735159
-0.022511221,11.559427,11.942019
-0.021510722,11.558084,10.872584
-0.020510223,11.55662,12.146768
-0.019509722,11.555035,11.061634
-0.01850922,11.553329,10.477694
-0.017508721,11.551504,11.66047
-0.016508222,11.549558,11.216675
-0.01550772,11.547491,11.27323
-0.01450722,11.545303,11.917776
-0.01350672,11.542995,11.421741
-0.01250622,11.540567,12.0494995
-0.011505719,11.538017,11.113358
-0.010505219,11.535347,12.080514
-0.009504719,11.532555,11.97047
-0.008504218,11.529642,10.951898
-0.007503718,11.526609,12.223728
-0.006503218,11.523455,12.197533
-0.0055027176,11.520179,12.201792
-0.0045022173,11.516783,11.908132
-0.003501717,11.513266,11.625587
-0.0025012167,11.509626,11.621787
-0.0015007164,11.505867,11.759303
-0.00050021615,11.501986,11.449781
0.00050021615,11.497984,12.228884
0.0015007164,11.49386,12.563768
0.0025012167,11.489616,11.146614
0.003501717,11.485251,11.273307
0.0045022173,11.480764,11.4728985
0.0055027176,11.476156,11.822426
0.006503218,11.471428,11.605082
0.007503718,11.466579,10.657956
0.008504218,11.461608,12.069831
0.009504719,11.456516,11.37062
0.010505219,11.4513035,11.379621
0.011505719,11.445969,11.700915
0.01250622,11.440515,11.46216
0.01350672,11.434938,11.687284
0.01450722,11.429242,11.56401
0.01550772,11.423425,11.106231
0.016508222,11.417486,10.923214
0.017508723,11.411427,11.570678
0.018509222,11.405248,10.467034
0.019509722,11.398947,11.489362
0.020510223,11.392526,10.323566
0.021510724,11.385984,11.899953
0.022511223,11.379322,11.86075
0.023511723,11.3725395,11.640438
0.024512224,11.365637,11.42902
0.025512725,11.358614,11.55714
0.026513224,11.351471,11.179012
0.027513724,11.344207,11.142373
0.028514225,11.336824,11.536588
0.029514726,11.32932,11.221172
0.030515226,11.321697,11.139638
0.031515725,11.313953,10.468311
0.032516226,11.306091,11.641535
0.033516727,11.298109,10.892342
0.03451723,11.290007,11.280057
0.035517726,11.281786,10.836123
0.036518227,11.273445,10.70132
0.03751873,11.264984,11.685721
0.038519226,11.256407,11.516073
0.039519727,11.247708,11.38289
0.04052023,11.238892,11.580589
0.04152073,11.229956,11.200564
0.04252123,11.2209015,11.076851
0.04352173,11.211729,12.019079
0.04452223,11.202438,10.752826
0.04552273,11.193029,10.859449
0.04652323,11.183502,11.726535
0.04752373,11.173858,10.585202
0.04852423,11.164095,11.1819725
0.049524732,11.154215,10.80952
0.050525233,11.144217,10.671185
0.05152573,11.134102,11.769201
0.05252623,11.123869,10.0471115
0.053526733,11.11352,10.230731
0.05452723,11.103053,11.396514
0.05552773,11.09247,11.640613
0.056528233,11.08177,10.381533
0.057528734,11.070953,11.303855
0.058529235,11.060022,10.859589
0.059529733,11.048974,10.497194
0.060530234,11.037809,11.60677
0.061530735,11.026529,12.231646
0.06253123,11.015135,11.635057
0.063531734,11.003624,10.597317
0.064532235,10.991999,10.378996
0.06553274,10.980257,10.834107
0.06653324,10.968403,11.004497
0.06753374,10.956432,12.430023
0.06853424,10.944348,11.336395
0.069534734,10.93215,10.200697
0.070535235,10.919838,11.123999
0.07153574,10.907413,12.036991
0.07253624,10.894873,9.7706175
0.07353674,10.88222,10.570414
0.07453724,10.869454,10.159019
0.07553774,10.856576,11.402975
0.076538235,10.843585,10.89475
0.077538736,10.8304825,10.276455
0.07853924,10.817266,10.1634
0.07953974,10.803939,10.09774
0.08054024,10.7905,10.513652
0.08154074,10.776949,11.188389
0.08254124,10.763288,10.632651
0.08354174,10.749516,11.164021
0.084542245,10.735632,10.820291
0.08554274,10.721638,11.060819
0.08654324,10.707535,9.682635
0.08754374,10.69332,11.2990675
0.08854424,10.678997,10.729066
0.08954474,10.664564,12.158483
0.090545245,10.6500225,11.124045
0.091545746,10.63537,9.989583
0.09254624,10.620611,10.53489
0.09354674,10.605743,10.737335
0.09454724,10.590768,9.887798
0.09554774,10.575684,10.186995
0.096548244,10.560493,10.97602
0.097548746,10.545195,10.351054
0.09854925,10.529789,10.77956
0.09954975,10.514277,9.994521
0.10055025,10.498659,10.626567
0.10155074,10.482936,10.284915
0.102551244,10.467106,9.762627
0.103551745,10.451171,11.173815
0.10455225,10.43513,10.225318
0.10555275,10.418985,10.635698
0.10655325,10.402736,9.64932
0.10755375,10.386381,10.70212
0.108554244,10.369925,10.220385
0.109554745,10.353363,10.144831
0.11055525,10.336699,11.183381
0.11155575,10.319931,10.898002
0.11255625,10.303061,10.168547
0.11355675,10.286088,9.887404
0.11455725,10.269014,10.438657
0.11555775,10.251839,11.45718
0.116558254,10.234561,9.739437
0.11755875,10.217184,10.911191
0.11855925,10.199705,11.004114
0.11955975,10.182127,10.051724
0.12056025,10.164448,10.462382
0.12156075,10.146669,9.829717
0.12256125,10.128792,9.7227125
0.123561755,10.110817,10.806495
0.12456225,10.092742,10.15107
0.12556276,10.07457,10.35288
0.12656325,10.056299,11.209003
0.12756376,10.037931,9.656517
0.12856425,10.019466,9.016114
0.12956475,10.000906,9.087501
0.13056526,9.982248,9.727987
0.13156575,9.963494,10.4719305
0.13256626,9.944645,9.661172
0.13356675,9.925701,10.295209
0.13456726,9.906662,10.874107
0.13556775,9.887529,10.055556
0.13656825,9.868302,9.275883
0.13756874,9.848982,9.216798
0.13856925,9.829568,10.157541
0.13956974,9.8100605,10.200683
0.14057025,9.790462,10.154616
0.14157075,9.770771,9.42249
0.14257126,9.750988,10.827931
0.14357175,9.731113,9.852689
0.14457226,9.711149,9.754514
0.14557275,9.691094,9.528406
0.14657326,9.67095,9.303679
0.14757375,9.650715,8.651985
0.14857426,9.630391,10.725854
0.14957476,9.60998,9.391953
0.15057527,9.5894785,9.5320015
0.15157576,9.56889,8.795567
0.15257625,9.548214,8.892979
0.15357675,9.5274515,9.071791
0.15457726,9.506601,9.912654
0.15557775,9.485666,8.546564
0.15657826,9.464644,9.453016
0.15757875,9.443538,9.720977
0.15857926,9.422346,9.595537
0.15957975,9.401071,9.398645
0.16058026,9.379711,9.891196
0.16158076,9.358268,9.086693
0.16258126,9.3367405,10.332994
0.16358176,9.315132,9.384518
0.16458227,9.293441,9.887276
0.16558276,9.2716675,9.633216
0.16658327,9.249813,9.383399
0.16758376,9.227879,9.163216
0.16858426,9.205864,9.201832
0.16958475,9.183769,9.18256
0.17058526,9.161593,9.235346
0.17158575,9.139341,8.718183
0.17258626,9.117009,8.963061
0.17358676,9.094599,8.784554
0.17458726,9.072111,8.911933
0.17558776,9.049547,8.530045
0.17658827,9.026906,9.373102
0.17758876,9.0041895,9.795002
0.17858927,8.981397,9.599767
0.17958976,8.958529,9.436562
0.18059027,8.935586,9.153422
0.18159077,8.912569,9.726181
0.18259127,8.88948,8.616208
0.18359177,8.866316,8.870487
0.18459226,8.8430805,8.512929
0.18559276,8.819772,8.441882
0.18659326,8.796392,8.274254
0.18759376,8.772942,8.901932
0.18859427,8.749419,7.918716
0.18959476,8.725828,9.126968
0.19059527,8.702166,8.743288
0.19159576,8.678434,8.884902
0.19259627,8.654635,8.495867
0.19359677,8.630768,8.408914
0.19459727,8.6068325,7.8998528
0.19559777,8.58283,8.348589
0.19659828,8.558761,8.548364
0.19759877,8.534626,9.643596
0.19859928,8.510426,8.37755
0.19959977,8.486159,8.132685
0.20060027,8.461829,8.352389
0.20160076,8.437435,8.487432
0.20260127,8.412977,8.739599
0.20360176,8.388456,8.191808
0.20460227,8.363874,8.702834
0.20560277,8.339229,8.265184
0.20660327,8.314523,8.143733
0.20760377,8.289755,8.24093
0.20860428,8.264927,8.227201
0.20960477,8.24004,8.241333
0.21060528,8.215093,8.485641
0.21160577,8.190088,8.17016
0.21260628,8.165024,9.036399
0.21360677,8.139904,8.118201
0.21460728,8.114725,8.232875
0.21560778,8.089491,7.4624534
0.21660827,8.064201,7.2871847
0.21760876,8.038855,8.473034
0.21860927,8.0134535,8.341964
0.21960977,7.987999,7.8313565
0.22061028,7.962489,8.096196
0.22161077,7.936928,7.088721
0.22261128,7.911313,7.6703506
0.22361177,7.885646,7.3024945
0.22461228,7.8599277,8.547673
0.22561277,7.834158,8.860015
0.22661328,7.8083386,8.0439205
0.22761378,7.782469,7.858795
0.22861429,7.75655,8.598064
0.22961478,7.7305827,7.9285254
0.23061529,7.704567,7.1043196
0.23161578,7.6785035,8.035174
0.23261628,7.6523933,7.5873456
0.23361677,7.6262364,7.4820213
0.23461728,7.600034,7.375416
0.23561777,7.5737867,7.3863583
0.23661828,7.547494,7.5032663
0.23761877,7.5211563,7.101985
0.23861928,7.4947762,7.923084
0.23961978,7.4683533,7.55345
0.24062029,7.4418874,6.55155
0.24162078,7.4153795,6.3060055
0.24262129,7.3888307,7.5512657
0.24362178,7.3622417,8.333476
0.24462229,7.335612,8.453496
0.24562278,7.308943,8.024193
0.2466233,7.282234,6.9455433
0.24762379,7.2554884,7.7557607
0.24862428,7.2287045,7.2452903
0.24962477,7.2018833,6.792607
0.25062528,7.175026,7.3065004
0.25162578,7.148132,7.894478
0.25262627,7.121203,6.9009624
0.2536268,7.0942383,6.959569
0.2546273,7.0672407,7.326969
0.25562778,7.040209,6.486949
0.25662827,7.0131445,7.252267
0.25762877,6.9860477,7.0072384
0.25862926,6.958919,6.9512587
0.2596298,6.9317584,7.425631
0.26063028,6.9045677,6.0550556
0.26163077,6.877347,5.9600887
0.26263127,6.8500967,5.9186625
0.2636318,6.822818,6.7153687
0.26463228,6.7955112,6.8527484
0.26563278,6.7681766,6.308627
0.26663327,6.740815,7.029123
0.2676338,6.7134266,7.0044603
0.2686343,6.6860123,7.3424163
0.26963478,6.658574,6.9212303
0.27063528,6.63111,7.4139113
0.2716358,6.603622,6.5291357
0.2726363,6.576112,6.5300937
0.2736368,6.5485773,6.3370295
0.27463728,6.5210223,5.8518224
0.2756378,6.493444,5.891952
0.2766383,6.465846,6.5388765
0.2776388,6.4382277,5.7785144
0.2786393,6.4105897,6.8029127
0.2796398,6.382932,6.0124674
0.2806403,6.3552566,6.833116
0.2816408,6.327564,6.52479
0.2826413,6.2998524,5.6289854
0.28364182,6.2721243,5.811924
0.2846423,6.244381,6.310798
0.2856428,6.2166224,5.7648773
0.2866433,6.1888494,7.008412
0.28764382,6.1610603,6.0254784
0.28864428,6.1332603,6.116295
0.28964478,6.105447,5.292893
0.29064527,6.0776205,5.812171
0.2916458,6.0497813,5.875272
0.2926463,6.021932,5.292773
0.29364678,5.9940724,6.3978634
0.29464728,5.9662037,5.331891
0.2956478,5.9383235,5.5968747
0.2966483,5.910437,5.604875
0.2976488,5.8825417,6.6813216
0.29864928,5.8546395,5.8886786
0.2996498,5.826729,6.0178857
0.3006503,5.798814,5.9901533
0.3016508,5.7708936,5.484805
0.3026513,5.7429676,5.232135
0.3036518,5.715037,5.30735
0.3046523,5.6871037,5.962057
0.3056528,5.659167,5.810167
0.3066533,5.631228,6.062409
0.3076538,5.6032867,6.198311
0.3086543,5.575345,5.592424
0.3096548,5.5474024,6.1104636
0.3106553,5.51946,5.649213
0.31165582,5.491519,5.3390203
0.3126563,5.463579,5.7623363
0.3136568,5.4356403,5.645028
0.3146573,5.407705,5.9995837
0.31565782,5.379772,5.344923
0.31665832,5.3518443,5.2947702
0.3176588,5.3239207,5.484108
0.3186593,5.2960014,5.4989443
0.31965983,5.2680874,5.392945
0.3206603,5.2401814,6.1485825
0.3216608,5.2122827,5.6267757
0.32266128,5.18439,4.6573453
0.3236618,5.1565056,5.303768
0.3246623,5.12863,5.723527
0.3256628,5.1007648,4.136792
0.3266633,5.0729094,4.720852
0.3276638,5.045064,4.627601
0.3286643,5.0172305,5.220521
0.3296648,4.989409,5.2405534
0.3306653,4.9615993,4.0119944
0.3316658,4.933804,4.428324
0.3326663,4.9060216,4.679475
0.3336668,4.878254,4.2204247
0.3346673,4.850502,4.9614973
0.33566782,4.8227644,5.070902
0.3366683,4.795044,3.9990833
0.3376688,4.7673407,4.212339
0.3386693,4.739654,4.5631194
0.33966982,4.7119856,4.4761825
0.34067032,4.6843367,4.0823503
0.3416708,4.656707,4.579379
0.3426713,4.629097,4.4560323
0.34367183,4.601507,5.7352543
0.34467232,4.5739393,4.5888405
0.34567282,4.546393,4.4613504
0.3466733,4.51887,4.6911044
0.34767383,4.4913683,5.3262973
0.34867433,4.463892,4.1476417
0.34967482,4.436439,5.001001
0.3506753,4.409012,4.1848392
0.35167584,4.381609,4.75776
0.3526763,4.3542337,4.5024056
0.3536768,4.3268847,2.7027721
0.3546773,4.2995634,3.9857235
0.3556778,4.272269,3.8786688
0.3566783,4.245004,5.2463074
0.3576788,4.2177677,3.8729243
0.3586793,4.190562,4.7556906
0.35967982,4.1633854,3.9983058
0.3606803,4.1362405,3.6054287
0.3616808,4.1091275,4.416836
0.3626813,4.082047,4.397404
0.36368182,4.0549984,3.8347175
0.36468232,4.0279837,3.7584424
0.3656828,4.001003,4.6819906
0.3666833,3.9740582,4.4090405
0.36768383,3.947146,4.332116
0.36868432,3.9202716,4.3508344
0.36968482,3.893433,4.8368206
0.3706853,3.866632,3.7639518
0.37168583,3.8398678,4.039668
0.37268633,3.8131423,3.1366563
0.37368682,3.7864563,3.8359478
0.3746873,3.7598097,3.2015133
0.37568784,3.7332015,3.9130688
0.37668833,3.706635,3.2169704
0.37768883,3.6801102,3.4140422
0.37868932,3.6536274,3.4495153
0.37968984,3.627186,4.0930505
0.38069034,3.6007879,4.1611214
0.38169083,3.5744338,2.9713907
0.38269132,3.5481238,3.5203745
0.38369185,3.5218585,3.3870065
0.3846923,3.4956388,2.8199959
0.3856928,3.4694648,3.4868703
0.3866933,3.443338,2.7166202
0.38769382,3.4172564,3.355828
0.38869432,3.3912246,2.3732967
0.3896948,3.3652396,3.8225107
0.3906953,3.3393042,3.616094
0.39169583,3.313418,3.9552894
0.39269632,3.2875817,2.2488332
0.3936968,3.2617962,4.268668
0.3946973,3.2360616,4.4777493
0.39569783,3.210379,3.6048717
0.39669833,3.1847482,2.0319784
0.39769882,3.1591706,2.6342862
0.3986993,3.1336472,2.9384885
0.39969984,3.1081767,3.6165724
0.40070033,3.0827618,2.7963986
0.40170082,3.057401,3.1215773
0.40270132,3.0320966,2.6807811
0.40370184,3.0068483,2.6555843
0.40470234,2.9816566,2.3281279
0.40570283,2.9565227,2.3186312
0.40670332,2.9314468,3.2058449
0.40770385,2.9064295,2.5273259
0.40870434,2.881471,2.795
0.40970483,2.8565722,3.2553406
0.41070533,2.831733,2.7834635
0.41170585,2.806954,1.432355
0.41270635,2.7822387,2.6086328
0.41370684,2.757584,1.9674177
0.41470733,2.7329912,3.013599
0.41570786,2.7084608,2.5239468
0.41670832,2.683996,2.4006574
0.4177088,2.6595938,2.5087407
0.4187093,2.6352563,2.4753256
0.41970983,2.6109843,1.4215609
0.42071033,2.5867772,2.9844909
0.42171082,2.5626366,2.5810573
0.4227113,2.5385633,2.8358464
0.42371184,2.514557,2.9804099
0.42471233,2.4906178,2.676921
0.42571282,2.4667473,2.8625994
0.42671332,2.442946,1.7388356
0.42771384,2.4192142,2.5652983
0.42871433,2.3955514,2.2541435
0.42971483,2.3719594,2.1538014
0.43071532,2.3484387,2.8109977
0.43171585,2.3249876,1.955957
0.43271634,2.3016114,1.0273907
0.43371683,2.2783067,2.681422
0.43471733,2.2550745,2.7841527
0.43571785,2.2319155,2.2385764
0.43671834,2.2088308,2.4164205
0.43771884,2.1858225,3.7816243
0.43871933,2.1628869,2.0746925
0.43971986,2.140027,0.92121756
0.44072035,2.1172433,2.1178184
0.44172084,2.0945373,2.5226307
0.44272134,2.0719087,2.0477717
0.44372186,2.049356,1.2828858
0.44472235,2.0268817,2.0111985
0.44572285,2.004487,2.4180276
0.44672334,1.9821708,2.091477
0.44772387,1.9599338,3.0540955
0.44872433,1.937778,2.153045
0.44972482,1.9157019,1.4503791
0.45072532,1.893707,2.332677
0.45172584,1.871793,1.823212
0.45272633,1.8499622,1.1834178
0.45372683,1.8282132,2.196267
0.45472732,1.8065462,1.4970617
0.45572785,1.7849631,2.2158985
0.45672834,1.7634645,1.4877965
0.45772883,1.7420506,1.2226722
0.45872933,1.720721,1.9881487
0.45972985,1.699476,1.4069474
0.46073034,1.6783175,1.9552574
0.46173084,1.6572447,1.3128006
0.46273133,1.6362605,2.5344548
0.46373186,1.6153612,2.3520842
0.46473235,1.5945504,1.8421996
0.46573284,1.573827,1.076884
0.46673334,1.5531931,2.4030845
0.46773386,1.5326476,1.8384073
0.46873435,1.5121918,2.0559294
0.46973485,1.491826,1.515443
0.47073534,1.4715502,2.152117
0.47173586,1.4513652,1.2270162
0.47273636,1.4312711,0.9052116
0.47373685,1.4112694,2.2113214
0.47473735,1.3913589,1.3692681
0.47573787,1.3715417,1.5457366
0.47673836,1.3518167,0.9656687
0.47773886,1.332186,0.6868466
0.47873935,1.3126483,1.0243489
0.47973987,1.293205,2.2297742
0.48074034,1.2738564,1.8405616
0.48174083,1.2546029,1.3270068
0.48274133,1.2354457,1.8229392
0.48374185,1.2163823,1.7195861
0.48474234,1.1974168,1.2870476
0.48574284,1.1785474,1.3651267
0.48674333,1.1597755,0.82363737
0.48774385,1.1411004,1.3633113
0.48874435,1.1225245,1.0473056
0.48974484,1.1040459,0.66080475
0.49074534,1.0856667,0.90027714
0.49174586,1.0673857,0.5172574
0.49274635,1.0492048,0.9856765
0.49374685,1.0311241,0.9346748
0.49474734,1.0131435,1.4476545
0.49574786,0.99526286,1.6586244
0.49674836,0.9774842,1.753231
0.49774885,0.9598062,0.86811095
0.49874935,0.9422307,1.5385673
0.49974987,0.9247575,0.25538874
0.50075036,0.9073868,0.19372433
0.5017509,0.8901181,1.0048699
0.50275135,0.8729534,1.7321013
0.5037519,0.85589266,0.874041
0.50475234,0.8389363,0.046583652
0.50575286,0.8220835,2.2092326
0.5067533,0.8053355,0.17823118
0.50775385,0.7886934,1.4234922
0.5087543,0.7721567,1.1103108
0.50975484,0.75572443,0.4321913
0.51075536,0.73939896,0.36039367
0.5117558,0.7231808,0.9213543
0.51275635,0.7070689,0.25956607
0.5137569,0.69106436,0.8720952
0.51475734,0.6751671,0.32538843
0.51575786,0.6593785,1.1637166
0.5167583,0.64369774,0.36440068
0.51775885,0.62812567,0.68777305
0.51875937,0.61266184,1.457444
0.51975983,0.59730816,1.1500278
0.52076036,0.5820627,0.5618602
0.5217609,0.5669279,1.4708773
0.52276134,0.5519037,0.9139097
0.52376187,0.5369892,0.50576955
0.52476233,0.5221858,0.986588
0.52576286,0.507493,-0.6199702
0.5267634,0.4929123,0.1467117
0.52776384,0.47844315,-0.0006940961
0.52876437,0.46408558,0.29364753
0.5297649,0.44984055,-0.67890656
0.53076535,0.43570852,1.1579283
0.5317659,0.42168808,0.7676851
0.53276634,0.40778255,0.20473053
0.53376687,0.39398956,-0.012285978
0.5347674,0.38030958,0.08743006
0.53576785,0.36674547,0.029516011
0.5367684,0.35329437,0.40433428
0.5377689,0.3399582,-0.19779748
0.53876936,0.32673693,0.27517512
0.5397699,0.31363058,0.07694547
0.54077035,0.3006401,0.84043545
0.5417709,0.28776455,0.40674797
0.5427714,0.27500534,-0.24274647
0.54377186,0.26236296,0.84186965
0.5447724,0.24983549,0.6836203
0.5457729,0.23742533,-0.8368672
0.5467734,0.22513294,-0.16242096
0.5477739,0.2129569,0.15753578
0.54877436,0.20089912,-0.32188624
0.5497749,0.18895817,0.5193362
0.5507754,0.17713451,0.54415035
0.5517759,0.16543007,0.13779418
0.5527764,0.15384388,1.0176672
0.5537769,0.14237547,0.14869972
0.5547774,0.13102818,0.37858164
0.5557779,0.11979723,-0.11906578
0.5567784,0.108686924,0.75532675
0.5577789,0.09769678,-0.7256217
0.5587794,0.08682442,0.53439116
0.5597799,0.07607365,0.2127901
0.56078035,0.06544304,-0.30992138
0.56178087,0.05493164,-0.032428198
0.56278133,0.044541836,0.9756562
0.56378186,0.034272194,-0.19345677
0.5647823,0.024123192,0.83220184
0.56578285,0.01409626,-0.74489534
0.56678337,0.004189968,-0.69059473
0.56778383,-0.0055947304,0.77151
0.56878436,-0.015257359,-0.3479967
0.5697849,-0.02479887,0.15166785
0.57078534,-0.034217358,0.3299733
0.57178587,-0.04351473,-0.18893401
0.57278633,-0.05268812,-0.8241243
0.57378685,-0.0617404,-0.9141973
0.5747874,-0.07066965,0.41186628
0.57578784,-0.0794754,-0.10258354
0.57678837,-0.08815861,0.43712533
0.5777889,-0.09671879,-1.146316
0.57878935,-0.10515404,-0.12786956
0.5797899,-0.11346722,0.3842243
0.58079034,-0.121655464,-0.5963607
0.58179086,-0.12972164,0.52614576
0.5827914,-0.13766289,-0.6540114
0.58379185,-0.14547968,-0.3173285
0.5847924,-0.1531725,-0.63821846
0.5857929,-0.1607418,0.04109779
0.58679336,-0.16818476,0.8702071
0.5877939,-0.17550373,-1.3154666
0.58879435,-0.18269825,-0.70461327
0.5897949,-0.18976831,0.38083285
0.5907954,-0.19671297,0.029389888
0.59179586,-0.20353174,0.25160503
0.5927964,-0.21022558,-0.09178426
0.5937969,-0.21679497,-0.18900862
0.5947974,-0.22323751,-0.5785637
0.5957979,-0.2295556,-0.2977154
0.59679836,-0.23574734,-1.4114394
0.5977989,-0.24181366,-0.33159673
0.5987994,-0.2477541,0.4873445
0.5997999,-0.25356817,-0.028733894
0.6008004,-0.25925636,-0.6235428
0.6018009,-0.26481915,0.76663566
0.6028014,-0.27025414,0.114421576
0.6038019,-0.2755642,-0.54717374
0.60480237,-0.28074694,-0.3858807
0.6058029,-0.2858038,-0.107850984
0.6068034,-0.29073477,-0.13818754
0.6078039,-0.29553795,-0.20461422
0.6088044,-0.30021572,-0.18613961
